booking_id,passenger_id,flight_id,booking_date,status,is_confirmed,airline,source,destination,route,departure_time,arrival_time,duration_minutes,overnight_flight,flight_record_status,flight_match_status,payment_amount,payment_rows,passenger_key,age_band,gender
B1337,P1028,6F246,2025-10-20 11:37:36.951,UNKNOWN,False,IndiGo,HYD,DEL,HYD-DEL,2026-04-19 21:00:41.702,2026-04-19 23:16:41.702,136.0,False,VALID,VALID,0.0,0,323969a7963eafc6,55+,F
B1338,P1642,6F014,2026-02-21 11:37:36.951,CANCELLED,False,IndiGo,DEL,MAA,DEL-MAA,2026-04-19 19:42:41.701,2026-04-19 23:15:41.701,213.0,False,VALID,VALID,0.0,0,bc5fe68e5cdf84ae,35-54,F
B1339,P1473,AI237,2025-09-17 11:37:36.951,CANCELLED,False,Air India,BOM,CCU,BOM-CCU,2026-04-19 19:58:41.704,2026-04-19 23:13:41.704,195.0,False,VALID,VALID,0.0,0,677104faba0eb37c,35-54,M
B1340,P1696,6F003,2025-12-14 11:37:36.951,CANCELLED,False,IndiGo,HYD,BOM,HYD-BOM,2026-04-19 20:06:41.700,2026-04-19 23:13:41.700,187.0,False,VALID,VALID,0.0,0,afd81ec419f86cb4,18-34,M
B1341,P1252,6F249,2025-07-04 11:37:36.951,CONFIRMED,True,IndiGo,HYD,BOM,HYD-BOM,2026-04-19 20:06:41.700,2026-04-19 23:13:41.700,187.0,False,VALID,VALID,16061.0,3,88659952d7f5e68c,0-17,M
B1341,P1252,6F249,2025-07-04 11:37:36.951,CONFIRMED,True,IndiGo,HYD,BOM,HYD-BOM,2026-04-19 20:06:41.700,2026-04-19 23:13:41.700,187.0,False,VALID,VALID,16061.0,3,88659952d7f5e68c,0-17,M
B1342,P1797,UK149,2025-04-29 11:37:36.951,CONFIRMED,True,Vistara,MAA,DEL,MAA-DEL,2026-04-19 18:22:41.703,2026-04-19 23:08:41.703,286.0,False,VALID,VALID,20217.73,1,95edae0cf7e42aad,35-54,F
B1343,P1904,SJ163,2026-03-08 11:37:36.951,CONFIRMED,True,SpiceJet,DEL,HYD,DEL-HYD,2026-04-19 18:32:41.703,2026-04-19 23:08:41.703,276.0,False,VALID,VALID,20492.53,2,ff59c2683e6104bf,55+,F
B1344,P1921,SJ243,2026-03-28 11:37:36.951,CONFIRMED,True,SpiceJet,BLR,DEL,BLR-DEL,2026-04-19 18:17:41.704,2026-04-19 23:03:41.704,286.0,False,VALID,VALID,23812.6,2,ddabb59a9826ea31,0-17,M
B1345,P1385,UK113,2025-06-06 11:37:36.951,CANCELLED,False,Vistara,CCU,DEL,CCU-DEL,2026-04-19 18:34:41.702,2026-04-19 22:58:41.702,264.0,False,VALID,VALID,0.0,0,b10cca87bf39c243,55+,F
B1346,P1061,AI071,2025-06-07 11:37:36.951,PENDING,False,Air India,BOM,MAA,BOM-MAA,2026-04-19 19:55:41.702,2026-04-19 22:58:41.702,183.0,False,VALID,VALID,15981.67,3,b47b4015cd417df2,55+,M
B1347,P1514,6F271,2026-02-07 11:37:36.951,PENDING,False,Unknown,HYD,MAA,HYD-MAA,2026-04-19 19:33:41.702,2026-04-19 22:52:41.702,199.0,False,VALID,VALID,5091.08,2,dd0d4f009ccd8b20,55+,M
B1348,P1429,SJ015,2025-06-05 11:37:36.951,CANCELLED,False,SpiceJet,BOM,CCU,BOM-CCU,2026-04-19 21:40:41.701,2026-04-19 22:52:41.701,72.0,False,VALID,VALID,0.0,0,c572be8c765284c0,55+,F
B1349,P1579,UK047,2025-11-19 11:37:36.951,CANCELLED,False,Vistara,BLR,HYD,BLR-HYD,2026-04-19 18:40:41.701,2026-04-19 22:45:41.701,245.0,False,VALID,VALID,0.0,0,0569019098c7cf5a,0-17,F
B1350,P1536,UK020,2026-02-04 11:37:36.951,PENDING,False,Vistara,MAA,BLR,MAA-BLR,2026-04-19 21:23:41.701,2026-04-19 22:38:41.701,75.0,False,VALID,VALID,15428.91,2,fef3551179d3071c,18-34,F
B1351,P1690,AI122,2025-09-03 11:37:36.951,PENDING,False,Air India,BOM,CCU,BOM-CCU,2026-04-19 18:25:41.702,2026-04-19 22:36:41.702,251.0,False,VALID,VALID,15593.47,1,9c2a76d8a61fe246,55+,F
B1352,P1140,UK223,2025-10-20 11:37:36.951,CANCELLED,False,Vistara,CCU,DEL,CCU-DEL,2026-04-19 21:58:41.704,2026-04-19 22:30:41.704,32.0,False,VALID,VALID,0.0,0,9b57b5fc7625f88f,35-54,M
B1352,P1140,UK223,2025-10-20 11:37:36.951,CANCELLED,False,Vistara,CCU,DEL,CCU-DEL,2026-04-19 21:58:41.704,2026-04-19 22:30:41.704,32.0,False,VALID,VALID,0.0,0,9b57b5fc7625f88f,35-54,M
B1353,P1742,6F148,2025-09-19 11:37:36.951,CANCELLED,False,IndiGo,CCU,BOM,CCU-BOM,2026-04-19 20:23:41.703,2026-04-19 22:30:41.703,127.0,False,VALID,VALID,0.0,0,61864ff2276be466,18-34,M
B1354,P1299,SJ162,2025-12-14 11:37:36.951,CONFIRMED,True,SpiceJet,DEL,HYD,DEL-HYD,2026-04-19 20:11:41.703,2026-04-19 22:30:41.703,139.0,False,VALID,VALID,19806.31,2,ed0d591e1541e972,55+,F
B1355,P1674,6F127,2026-03-30 11:37:36.951,CONFIRMED,True,IndiGo,HYD,BOM,HYD-BOM,2026-04-19 18:27:41.702,2026-04-19 22:28:41.702,241.0,False,VALID,VALID,20583.38,3,569541aef05a35fd,35-54,M
B1356,P1310,AI173,2025-11-10 11:37:36.951,PENDING,False,Air India,HYD,DEL,HYD-DEL,2026-04-19 17:36:41.703,2026-04-19 22:27:41.703,291.0,False,VALID,VALID,13827.37,3,f0260781fb2aba4e,18-34,F
B1357,P1470,6F065,2026-02-05 11:37:36.951,UNKNOWN,False,IndiGo,MAA,BLR,MAA-BLR,2026-04-19 19:40:41.701,2026-04-19 22:23:41.701,163.0,False,VALID,VALID,0.0,0,9985af7cd23dbc3b,18-34,M
B1358,P1392,AI053,2025-06-22 11:37:36.951,PENDING,False,Air India,CCU,DEL,CCU-DEL,2026-04-19 18:04:41.701,2026-04-19 22:19:41.701,255.0,False,VALID,VALID,23487.2,3,e453e79b699aadfa,35-54,M
B1359,P1641,AI241,2025-10-22 11:37:36.951,CONFIRMED,True,Air India,HYD,BLR,HYD-BLR,2026-04-19 20:11:41.704,2026-04-19 22:18:41.704,127.0,False,VALID,VALID,5634.14,1,7d9b9205eaa991d8,0-17,F
B1360,P1444,AI105,2025-06-15 11:37:36.951,UNKNOWN,False,Air India,CCU,DEL,CCU-DEL,2026-04-19 20:16:41.702,2026-04-19 22:03:41.702,107.0,False,VALID,VALID,0.0,0,547d9344fb2018b3,35-54,M
B1361,P1757,AI110,2025-08-24 11:37:36.951,PENDING,False,Air India,BOM,CCU,BOM-CCU,2026-04-19 17:07:41.702,2026-04-19 22:00:41.702,293.0,False,VALID,VALID,4929.6,1,7367c04f52253973,55+,M
B1362,P1808,AI252,2025-10-22 11:37:36.951,CONFIRMED,True,Unknown,HYD,DEL,HYD-DEL,2026-04-19 17:30:41.704,2026-04-19 21:54:41.704,264.0,False,VALID,VALID,17472.99,1,8a476547d4cf963e,55+,M
B1363,P1171,AI149,2025-12-14 11:37:36.951,CANCELLED,False,Air India,BOM,HYD,BOM-HYD,2026-04-19 18:19:41.703,2026-04-19 21:36:41.703,197.0,False,VALID,VALID,0.0,0,11e7405e976ffe2f,55+,M
B1364,P1575,AI224,2025-09-09 11:37:36.951,PENDING,False,Air India,DEL,HYD,DEL-HYD,2026-04-19 16:51:41.703,2026-04-19 21:36:41.703,285.0,False,VALID,VALID,20035.07,1,35430287391de581,0-17,M
B1365,P1030,UK158,2025-07-03 11:37:36.951,CANCELLED,False,Vistara,BOM,MAA,BOM-MAA,2026-04-19 20:49:41.703,2026-04-19 21:22:41.703,33.0,False,VALID,VALID,0.0,0,48d0441e3c09dcd5,55+,F
B1366,P1046,6F125,2025-05-05 11:37:36.951,CANCELLED,False,IndiGo,BOM,CCU,BOM-CCU,2026-04-19 17:09:41.702,2026-04-19 21:13:41.702,244.0,False,VALID,VALID,0.0,0,22835d7fd4e73000,18-34,M
B1367,P1129,UK164,2025-12-14 11:37:36.951,CONFIRMED,True,Vistara,BOM,HYD,BOM-HYD,2026-04-19 16:46:41.703,2026-04-19 21:10:41.703,264.0,False,VALID,VALID,22764.06,2,0211dba0308362d0,55+,F
B1368,P1351,UK007,2025-12-26 11:37:36.951,CANCELLED,False,Vistara,DEL,HYD,DEL-HYD,2026-04-19 18:50:41.701,2026-04-19 21:04:41.701,134.0,False,VALID,VALID,0.0,0,ff421e0eb5002c2a,0-17,F
B1369,P1977,6F118,2026-03-18 11:37:36.951,PENDING,False,IndiGo,CCU,HYD,CCU-HYD,2026-04-19 19:52:41.702,2026-04-19 21:01:41.702,69.0,False,VALID,VALID,8951.77,3,9585a6fe9fdeb56c,55+,M
B1370,P1844,SJ004,2026-01-01 11:37:36.951,CANCELLED,False,SpiceJet,MAA,DEL,MAA-DEL,2026-04-19 17:52:41.701,2026-04-19 21:01:41.701,189.0,False,VALID,VALID,0.0,0,c754e805cc58c136,55+,F
B1371,P1621,6F206,2025-09-25 11:37:36.951,CANCELLED,False,IndiGo,DEL,BOM,DEL-BOM,2026-04-19 16:39:41.703,2026-04-19 20:59:41.703,260.0,False,VALID,VALID,0.0,0,21e853f3600aad69,35-54,M
B1372,P1580,SJ130,2025-05-11 11:37:36.951,CANCELLED,False,SpiceJet,BOM,DEL,BOM-DEL,2026-04-19 16:53:41.702,2026-04-19 20:53:41.702,240.0,False,VALID,VALID,0.0,0,63e1c2ff2767ca8c,18-34,M
B1373,P1057,SJ070,2026-02-14 11:37:36.951,CANCELLED,False,SpiceJet,MAA,CCU,MAA-CCU,2026-04-19 18:55:41.701,2026-04-19 20:48:41.701,113.0,False,VALID,VALID,0.0,0,c24146553498b111,35-54,M
B1374,P1105,AI085,2025-04-24 11:37:36.951,CANCELLED,False,Air India,DEL,HYD,DEL-HYD,2026-04-19 15:45:41.702,2026-04-19 20:33:41.702,288.0,False,VALID,VALID,0.0,0,10d6d6ecb2a19a22,55+,F
B1375,P1811,SJ109,2025-09-02 11:37:36.951,CONFIRMED,True,SpiceJet,BOM,DEL,BOM-DEL,2026-04-19 17:24:41.702,2026-04-19 20:28:41.702,184.0,False,VALID,VALID,12633.89,2,1881045f69a737bc,0-17,F
B1375,P1811,SJ109,2025-09-02 11:37:36.951,CONFIRMED,True,SpiceJet,BOM,DEL,BOM-DEL,2026-04-19 17:24:41.702,2026-04-19 20:28:41.702,184.0,False,VALID,VALID,12633.89,2,1881045f69a737bc,0-17,F
B1375,P1811,SJ109,2025-09-02 11:37:36.951,CONFIRMED,True,SpiceJet,BOM,DEL,BOM-DEL,2026-04-19 17:24:41.702,2026-04-19 20:28:41.702,184.0,False,VALID,VALID,12633.89,2,1881045f69a737bc,0-17,F
B1376,P1329,AI168,2025-08-24 11:37:36.951,PENDING,False,Unknown,DEL,CCU,DEL-CCU,2026-04-19 15:50:41.703,2026-04-19 20:20:41.703,270.0,False,VALID,VALID,11433.04,3,b4fdf273d54b2ade,35-54,F
B1377,P1767,UK123,2025-10-24 11:37:36.951,CONFIRMED,True,Vistara,BOM,DEL,BOM-DEL,2026-04-19 17:24:41.702,2026-04-19 20:18:41.702,174.0,False,VALID,VALID,19053.09,2,9dbf68e071e2c1bc,0-17,M
B1378,P1823,UK110,2026-01-16 11:37:36.951,PENDING,False,Vistara,HYD,DEL,HYD-DEL,2026-04-19 15:26:41.702,2026-04-19 20:13:41.702,287.0,False,VALID,VALID,15165.85,1,5ad895f805352bd0,55+,M
B1379,P1682,AI206,2025-11-02 11:37:36.951,PENDING,False,Air India,CCU,MAA,CCU-MAA,2026-04-19 16:30:41.703,2026-04-19 20:01:41.703,211.0,False,VALID,VALID,23595.08,3,735846a90b8720be,55+,M
B1380,P1382,6F007,2026-04-16 11:37:36.951,PENDING,False,IndiGo,HYD,MAA,HYD-MAA,2026-04-19 18:55:41.701,2026-04-19 19:54:41.701,59.0,False,VALID,VALID,20166.63,3,013d99516c3b5284,35-54,F
B1381,P1984,SJ013,2025-11-11 11:37:36.951,PENDING,False,SpiceJet,DEL,MAA,DEL-MAA,2026-04-19 15:25:41.701,2026-04-19 19:54:41.701,269.0,False,VALID,VALID,13546.13,3,15fd27eb5581a447,55+,F
B1382,P1161,UK061,2025-09-19 11:37:36.951,PENDING,False,Vistara,BLR,BOM,BLR-BOM,2026-04-19 17:58:41.701,2026-04-19 19:48:41.701,110.0,False,VALID,VALID,11279.91,3,cdc2e6ec383396f6,55+,F
B1383,P1996,AI010,2025-09-24 11:37:36.951,CANCELLED,False,Air India,BOM,HYD,BOM-HYD,2026-04-19 15:00:41.701,2026-04-19 19:48:41.701,288.0,False,VALID,VALID,0.0,0,2271c9268b10ca16,35-54,M
B1384,P1285,AI024,2025-05-16 11:37:36.951,CONFIRMED,True,Air India,MAA,BOM,MAA-BOM,2026-04-19 18:38:41.701,2026-04-19 19:45:41.701,67.0,False,VALID,VALID,18790.73,2,ab354da3fa71b24d,35-54,M
B1385,P1070,UK130,2025-06-08 11:37:36.951,CONFIRMED,True,Vistara,MAA,BLR,MAA-BLR,2026-04-19 15:36:41.702,2026-04-19 19:43:41.702,247.0,False,VALID,VALID,23926.28,1,10ec5467b62dbd27,35-54,F
B1386,P1766,AI161,2026-03-12 11:37:36.951,CANCELLED,False,Air India,CCU,BOM,CCU-BOM,2026-04-19 16:40:41.703,2026-04-19 19:40:41.703,180.0,False,VALID,VALID,0.0,0,79033b56d8536932,18-34,F
B1387,P1453,SJ208,2025-07-23 11:37:36.951,PENDING,False,SpiceJet,DEL,HYD,DEL-HYD,2026-04-19 18:32:41.703,2026-04-19 19:33:41.703,61.0,False,VALID,VALID,21711.74,1,fbfdae7167ca504f,18-34,M
B1388,P1885,6F038,2025-09-23 11:37:36.951,UNKNOWN,False,IndiGo,HYD,MAA,HYD-MAA,2026-04-19 15:36:41.701,2026-04-19 19:33:41.701,237.0,False,VALID,VALID,0.0,0,f4133d1257c4df22,18-34,F
B1389,P1566,6F085,2026-02-22 11:37:36.951,UNKNOWN,False,IndiGo,HYD,MAA,HYD-MAA,2026-04-19 17:32:41.702,2026-04-19 19:32:42.000,120.0,False,VALID,VALID,0.0,0,8e26350544cae3f0,0-17,F
B1390,P1834,SJ028,2026-03-09 11:37:36.951,CANCELLED,False,SpiceJet,CCU,BOM,CCU-BOM,2026-04-19 15:04:41.701,2026-04-19 19:32:41.701,268.0,False,VALID,VALID,0.0,0,7aa176d0a5f6a996,55+,M
B1391,P1396,SJ084,2025-11-26 11:37:36.951,CONFIRMED,True,SpiceJet,HYD,MAA,HYD-MAA,2026-04-19 18:31:41.702,2026-04-19 19:30:41.702,59.0,False,VALID,VALID,18094.12,1,0e699f0e06c390e5,35-54,F
B1392,P1514,AI139,2026-03-27 11:37:36.951,CONFIRMED,True,Air India,HYD,MAA,HYD-MAA,2026-04-19 18:23:41.702,2026-04-19 19:24:41.702,61.0,False,VALID,VALID,3270.66,1,dd0d4f009ccd8b20,55+,M
B1393,P1025,UK179,2026-04-06 11:37:36.951,PENDING,False,Vistara,DEL,HYD,DEL-HYD,2026-04-19 14:25:41.703,2026-04-19 19:15:41.703,290.0,False,VALID,VALID,12995.0,3,06cf5fba4db048c6,18-34,M
B1394,P1312,6F256,2025-07-23 11:37:36.951,PENDING,False,Unknown,BOM,CCU,BOM-CCU,2026-04-19 18:40:41.702,2026-04-19 19:13:41.702,33.0,False,VALID,VALID,21158.79,1,37f70e517d13b58c,18-34,F
B1395,P1125,UK023,2026-02-10 11:37:36.951,UNKNOWN,False,Vistara,DEL,MAA,DEL-MAA,2026-04-19 14:15:41.701,2026-04-19 19:03:41.701,288.0,False,VALID,VALID,0.0,0,3c5a756d3cd50af2,35-54,F
B1396,P1407,AI039,2025-08-03 11:37:36.951,UNKNOWN,False,Air India,MAA,BLR,MAA-BLR,2026-04-19 15:24:41.701,2026-04-19 18:56:41.701,212.0,False,VALID,VALID,0.0,0,cb8500518a266d0a,35-54,F
B1397,P1564,UK190,2026-02-05 11:37:36.951,CANCELLED,False,Vistara,DEL,BLR,DEL-BLR,2026-04-19 15:49:41.703,2026-04-19 18:53:41.703,184.0,False,VALID,VALID,0.0,0,8537c2efa30e935d,18-34,M
B1398,P1197,6F224,2026-02-04 11:37:36.951,PENDING,False,IndiGo,DEL,MAA,DEL-MAA,2026-04-19 16:53:41.704,2026-04-19 18:52:41.704,119.0,False,VALID,VALID,9642.4,2,4501ed1c58dd1fd2,0-17,M
B1399,P1810,UK221,2025-05-31 11:37:36.951,PENDING,False,Vistara,CCU,DEL,CCU-DEL,2026-04-19 14:18:41.704,2026-04-19 18:44:41.704,266.0,False,VALID,VALID,23205.72,3,fcba60f55cac7242,0-17,M
B1400,P1187,SJ107,2026-04-02 11:37:36.951,CANCELLED,False,SpiceJet,BOM,MAA,BOM-MAA,2026-04-19 14:10:41.702,2026-04-19 18:38:41.702,268.0,False,VALID,VALID,0.0,0,d4b256a73ebbf0e5,55+,F
B1401,P1697,UK155,2025-04-20 11:37:36.951,UNKNOWN,False,Vistara,MAA,HYD,MAA-HYD,2026-04-19 14:34:41.703,2026-04-19 18:37:41.703,243.0,False,VALID,VALID,0.0,0,3d817a3baaeab591,35-54,F
B1402,P1816,UK183,2026-03-21 11:37:36.951,CANCELLED,False,Vistara,BLR,CCU,BLR-CCU,2026-04-19 17:07:41.703,2026-04-19 18:30:41.703,83.0,False,VALID,VALID,0.0,0,7f8a4f8fcffd556d,35-54,F
B1403,P1809,SJ203,2025-05-08 11:37:36.951,PENDING,False,Unknown,DEL,HYD,DEL-HYD,2026-04-19 16:22:41.703,2026-04-19 18:27:41.703,125.0,False,VALID,VALID,22342.4,1,6515520768c95a5f,0-17,M
B1404,P1715,6F253,2026-03-07 11:37:36.951,UNKNOWN,False,UNKNOWN,MAA,BLR,MAA-BLR,2026-04-19 16:26:41.703,2026-04-19 18:24:41.703,118.0,False,VALID,VALID,0.0,0,6c78ca347eb017af,0-17,M
B1405,P1483,AI100,2025-08-26 11:37:36.951,PENDING,False,UNKNOWN,CCU,BOM,CCU-BOM,2026-04-19 14:42:41.702,2026-04-19 18:22:41.702,220.0,False,VALID,VALID,21411.72,1,5878c05908f7ccf9,35-54,F
B1406,P1449,6F140,2025-06-24 11:37:36.951,CONFIRMED,True,IndiGo,CCU,HYD,CCU-HYD,2026-04-19 16:30:41.702,2026-04-19 18:21:41.702,111.0,False,VALID,VALID,5341.23,3,1f48e7b58235f1c6,35-54,F
B1407,P1522,UK048,2025-08-26 11:37:36.951,CONFIRMED,True,Vistara,MAA,DEL,MAA-DEL,2026-04-19 13:36:41.701,2026-04-19 18:21:41.701,285.0,False,VALID,VALID,24980.3,2,bb9132d26cbca0e0,18-34,F
B1408,P1870,SJ204,2025-07-29 11:37:36.951,CONFIRMED,True,SpiceJet,CCU,DEL,CCU-DEL,2026-04-19 16:34:41.703,2026-04-19 18:15:41.703,101.0,False,VALID,VALID,17645.06,2,9e9cdc2bf4b91e70,55+,F
B1409,P1353,UK105,2026-03-24 11:37:36.951,CONFIRMED,True,Vistara,CCU,HYD,CCU-HYD,2026-04-19 17:04:41.702,2026-04-19 18:11:41.702,67.0,False,VALID,VALID,17302.75,2,5d042d25d06d51fb,18-34,F
B1410,P1985,AI098,2026-04-13 11:37:36.951,CONFIRMED,True,Air India,HYD,MAA,HYD-MAA,2026-04-19 16:01:41.702,2026-04-19 18:11:41.702,130.0,False,VALID,VALID,4989.7,2,881c00d2b84a6a00,35-54,M
B1410,P1985,AI098,2026-04-13 11:37:36.951,CONFIRMED,True,Air India,HYD,MAA,HYD-MAA,2026-04-19 16:01:41.702,2026-04-19 18:11:41.702,130.0,False,VALID,VALID,4989.7,2,881c00d2b84a6a00,35-54,M
B1411,P1657,6F013,2025-10-12 11:37:36.951,CANCELLED,False,IndiGo,BOM,CCU,BOM-CCU,2026-04-19 13:15:41.701,2026-04-19 18:05:41.701,290.0,False,VALID,VALID,0.0,0,ae37fa4a6e4efefd,0-17,F
B1412,P1596,6F128,2025-11-18 11:37:36.951,CANCELLED,False,IndiGo,HYD,DEL,HYD-DEL,2026-04-19 16:56:41.702,2026-04-19 18:03:41.702,67.0,False,VALID,VALID,0.0,0,9c90f9d7d09cf46d,55+,M
B1413,P1099,SJ038,2025-10-05 11:37:36.951,UNKNOWN,False,SpiceJet,BLR,DEL,BLR-DEL,2026-04-19 14:57:41.701,2026-04-19 17:46:41.701,169.0,False,VALID,VALID,0.0,0,8249f45e7acc37f4,55+,F
B1414,P1615,SJ182,2026-01-07 11:37:36.951,CONFIRMED,True,SpiceJet,CCU,BOM,CCU-BOM,2026-04-19 16:48:41.703,2026-04-19 17:36:41.703,48.0,False,VALID,VALID,6146.48,1,2d65aaff1dc20486,18-34,M
B1414,P1615,SJ182,2026-01-07 11:37:36.951,CONFIRMED,True,SpiceJet,CCU,BOM,CCU-BOM,2026-04-19 16:48:41.703,2026-04-19 17:36:41.703,48.0,False,VALID,VALID,6146.48,1,2d65aaff1dc20486,18-34,M
B1415,P1947,6F199,2026-03-22 11:37:36.951,PENDING,False,IndiGo,DEL,MAA,DEL-MAA,2026-04-19 15:15:41.703,2026-04-19 17:32:41.703,137.0,False,VALID,VALID,20088.89,3,3fd6c6a6cc99badc,0-17,M
B1416,P1557,SJ187,2025-08-17 11:37:36.951,CANCELLED,False,SpiceJet,MAA,BLR,MAA-BLR,2026-04-19 14:07:41.703,2026-04-19 17:30:41.703,203.0,False,VALID,VALID,0.0,0,c8666e35e4376147,55+,F
B1417,P1555,AI182,2025-08-18 11:37:36.951,PENDING,False,Air India,HYD,DEL,HYD-DEL,2026-04-19 12:41:41.703,2026-04-19 17:14:41.703,273.0,False,VALID,VALID,23034.04,3,1e373aeda1556f7d,35-54,M
B1418,P1277,SJ027,2025-05-04 11:37:36.951,PENDING,False,UNKNOWN,BOM,MAA,BOM-MAA,2026-04-19 12:50:41.701,2026-04-19 17:13:41.701,263.0,False,VALID,VALID,17437.92,2,d9b6a9917a89ffe7,18-34,M
B1419,P1692,SJ062,2026-01-20 11:37:36.951,CONFIRMED,True,SpiceJet,BLR,HYD,BLR-HYD,2026-04-19 13:37:41.701,2026-04-19 17:06:41.701,209.0,False,VALID,VALID,3795.58,2,39d03c4167d7676d,55+,F
B1420,P1698,SJ161,2026-02-24 11:37:36.951,CONFIRMED,True,SpiceJet,MAA,BLR,MAA-BLR,2026-04-19 16:22:41.703,2026-04-19 17:04:41.703,42.0,False,VALID,VALID,3119.46,1,69fd58484aa6c379,55+,F
B1421,P1989,UK058,2025-10-03 11:37:36.951,UNKNOWN,False,Vistara,MAA,BOM,MAA-BOM,2026-04-19 13:46:41.701,2026-04-19 17:04:41.701,198.0,False,VALID,VALID,0.0,0,028cb64631392a37,18-34,M
B1422,P1625,AI181,2026-01-04 11:37:36.951,CANCELLED,False,Air India,MAA,HYD,MAA-HYD,2026-04-19 13:29:41.703,2026-04-19 16:55:41.703,206.0,False,VALID,VALID,0.0,0,90b4e732ed7b857b,55+,F
B1423,P1490,AI003,2025-06-12 11:37:36.951,CONFIRMED,True,Air India,BLR,HYD,BLR-HYD,2026-04-19 13:27:41.701,2026-04-19 16:55:41.701,208.0,False,VALID,VALID,20632.6,1,24408563e5a55389,35-54,M
B1424,P1254,6F150,2025-11-05 11:37:36.951,CANCELLED,False,IndiGo,HYD,MAA,HYD-MAA,2026-04-19 12:55:41.703,2026-04-19 16:53:41.703,238.0,False,VALID,VALID,0.0,0,54880709cf829c2d,0-17,F
B1425,P1380,SJ175,2025-06-28 11:37:36.951,CANCELLED,False,SpiceJet,MAA,BLR,MAA-BLR,2026-04-19 12:46:41.703,2026-04-19 16:50:41.703,244.0,False,VALID,VALID,0.0,0,0c217e152ccd55f1,55+,M
B1426,P1891,6F041,2025-12-15 11:37:36.951,CANCELLED,False,IndiGo,MAA,BOM,MAA-BOM,2026-04-19 13:19:41.701,2026-04-19 16:48:41.701,209.0,False,VALID,VALID,0.0,0,370a5d9b1e3c152a,0-17,F
B1427,P1541,SJ040,2026-04-15 11:37:36.951,CANCELLED,False,SpiceJet,BOM,CCU,BOM-CCU,2026-04-19 13:12:41.701,2026-04-19 16:44:41.701,212.0,False,VALID,VALID,0.0,0,228617b3e082657a,55+,M
B1428,P1263,6F020,2025-06-17 11:37:36.951,CONFIRMED,True,IndiGo,BOM,HYD,BOM-HYD,2026-04-19 14:58:41.701,2026-04-19 16:43:41.701,105.0,False,VALID,VALID,23411.5,2,0271a1d8f8a99a20,35-54,F
B1429,P1609,AI248,2025-05-08 11:37:36.951,CANCELLED,False,Air India,CCU,DEL,CCU-DEL,2026-04-19 15:17:41.704,2026-04-19 16:35:41.704,78.0,False,VALID,VALID,0.0,0,26376445980d26bc,35-54,F
B1430,P1824,SJ016,2026-02-08 11:37:36.951,CONFIRMED,True,SpiceJet,HYD,CCU,HYD-CCU,2026-04-19 13:01:41.701,2026-04-19 16:26:41.701,205.0,False,VALID,VALID,18358.66,2,9d2990bf14adf289,35-54,M
B1431,P1878,UK204,2025-11-21 11:37:36.951,CONFIRMED,True,Vistara,BLR,DEL,BLR-DEL,2026-04-19 14:46:41.703,2026-04-19 16:24:41.703,98.0,False,VALID,VALID,21435.56,3,6cb07625c8ce61e7,35-54,M
B1432,P1328,6F211,2025-09-02 11:37:36.951,CANCELLED,False,IndiGo,MAA,BLR,MAA-BLR,2026-04-19 11:29:41.703,2026-04-19 16:20:41.703,291.0,False,VALID,VALID,0.0,0,bb7774ccaf953afb,18-34,M
B1433,P1114,SJ166,2025-05-07 11:37:36.951,CONFIRMED,True,SpiceJet,CCU,HYD,CCU-HYD,2026-04-19 12:51:41.703,2026-04-19 16:18:41.703,207.0,False,VALID,VALID,7439.21,1,c7ccf6a417208a4d,18-34,F
B1434,P1275,AI036,2025-10-19 11:37:36.951,PENDING,False,Air India,BOM,CCU,BOM-CCU,2026-04-19 14:45:41.701,2026-04-19 16:16:41.701,91.0,False,VALID,VALID,5748.32,2,299bf2b46c2d2014,55+,M
B1435,P1487,SJ215,2025-09-18 11:37:36.951,CONFIRMED,True,SpiceJet,CCU,DEL,CCU-DEL,2026-04-19 14:37:41.703,2026-04-19 16:12:41.703,95.0,False,VALID,VALID,14099.68,1,080a17634682e71c,18-34,M
B1436,P1280,AI076,2026-01-05 11:37:36.951,CONFIRMED,True,Air India,BLR,BOM,BLR-BOM,2026-04-19 15:37:41.702,2026-04-19 16:12:41.702,35.0,False,VALID,VALID,19394.14,1,142269fb0b4837a6,55+,M
B1437,P1274,SJ012,2025-11-28 11:37:36.951,CANCELLED,False,SpiceJet,HYD,BLR,HYD-BLR,2026-04-19 15:01:41.701,2026-04-19 16:12:41.701,71.0,False,VALID,VALID,0.0,0,025863560afc7b8c,35-54,M
B1438,P1772,AI073,2026-04-01 11:37:36.951,UNKNOWN,False,Air India,BOM,BLR,BOM-BLR,2026-04-19 14:08:41.702,2026-04-19 16:10:41.702,122.0,False,VALID,VALID,0.0,0,c69e01f1f8c5b49b,0-17,M
B1439,P1842,SJ173,2025-11-09 11:37:36.951,CONFIRMED,True,SpiceJet,CCU,HYD,CCU-HYD,2026-04-19 14:27:41.703,2026-04-19 16:09:41.703,102.0,False,VALID,VALID,6414.69,3,a04db1b85ec66df8,18-34,F
B1440,P1718,AI193,2026-03-09 11:37:36.951,CANCELLED,False,Air India,MAA,HYD,MAA-HYD,2026-04-19 11:33:41.703,2026-04-19 16:07:41.703,274.0,False,VALID,VALID,0.0,0,cb63a34e951c83ee,55+,F
