flight_id,airline,source,destination,departure_time,arrival_time,duration,duration_minutes_raw,overnight_flight,duration_minutes,route,flight_record_status
6F082,IndiGo,BOM,BLR,2026-04-17 20:26:41.702,2026-04-17 22:26:41.702,02:00:00,120.0,False,120.0,BOM-BLR,VALID
SJ035,SpiceJet,CCU,DEL,2026-04-17 20:15:41.701,2026-04-17 21:15:42.000,01:00:00.299000,60.0,False,60.0,CCU-DEL,VALID
SJ095,SpiceJet,DEL,MAA,2026-04-17 20:09:41.702,2026-04-17 23:13:41.702,03:04:00,184.0,False,184.0,DEL-MAA,VALID
UK230,Vistara,BLR,BOM,2026-04-17 20:02:41.704,2026-04-17 21:35:41.704,01:33:00,93.0,False,93.0,BLR-BOM,VALID
UK171,Vistara,HYD,CCU,2026-04-17 19:59:41.703,2026-04-17 22:53:41.703,02:54:00,174.0,False,174.0,HYD-CCU,VALID
6F147,IndiGo,HYD,MAA,2026-04-17 19:57:41.703,2026-04-18 00:31:41.703,04:34:00,274.0,False,274.0,HYD-MAA,VALID
SJ212,UNKNOWN,MAA,BLR,2026-04-17 19:49:41.703,2026-04-17 21:44:41.703,01:55:00,115.0,False,115.0,MAA-BLR,VALID
6F080,IndiGo,HYD,MAA,2026-04-17 19:47:41.702,2026-04-17 23:13:41.702,03:26:00,206.0,False,206.0,HYD-MAA,VALID
UK049,Vistara,HYD,BOM,2026-04-17 19:47:41.701,2026-04-17 20:32:41.701,00:45:00,45.0,False,45.0,HYD-BOM,VALID
AI152,Air India,BLR,CCU,2026-04-17 19:21:41.703,2026-04-17 20:26:41.703,01:05:00,65.0,False,65.0,BLR-CCU,VALID
AI162,Air India,MAA,DEL,2026-04-17 19:20:41.703,2026-04-17 22:40:41.703,03:20:00,200.0,False,200.0,MAA-DEL,VALID
SJ037,SpiceJet,BLR,BOM,2026-04-17 19:14:41.701,2026-04-17 22:31:41.701,03:17:00,197.0,False,197.0,BLR-BOM,VALID
AI172,Air India,BOM,CCU,2026-04-17 19:08:41.703,2026-04-17 19:53:41.703,00:45:00,45.0,False,45.0,BOM-CCU,VALID
UK205,Vistara,HYD,MAA,2026-04-17 18:57:41.703,2026-04-17 21:46:41.703,02:49:00,169.0,False,169.0,HYD-MAA,VALID
AI199,Air India,HYD,DEL,2026-04-17 18:47:41.703,2026-04-17 22:26:41.703,03:39:00,219.0,False,219.0,HYD-DEL,VALID
6F241,IndiGo,DEL,HYD,2026-04-17 18:27:41.704,2026-04-17 19:02:41.704,00:35:00,35.0,False,35.0,DEL-HYD,VALID
SJ041,SpiceJet,CCU,HYD,2026-04-17 18:24:41.701,2026-04-17 22:59:41.701,04:35:00,275.0,False,275.0,CCU-HYD,VALID
AI064,Air India,BLR,MAA,2026-04-17 18:24:41.701,2026-04-17 20:07:41.701,01:43:00,103.0,False,103.0,BLR-MAA,VALID
UK169,Vistara,HYD,DEL,2026-04-17 18:12:41.703,2026-04-17 23:01:41.703,04:49:00,289.0,False,289.0,HYD-DEL,VALID
UK144,Vistara,BOM,CCU,2026-04-17 18:07:41.703,2026-04-17 20:59:41.703,02:52:00,172.0,False,172.0,BOM-CCU,VALID
AI118,Air India,HYD,MAA,2026-04-17 17:50:41.702,2026-04-17 19:59:41.702,02:09:00,129.0,False,129.0,HYD-MAA,VALID
SJ145,SpiceJet,BLR,HYD,2026-04-17 17:41:41.702,2026-04-17 20:38:41.702,02:57:00,177.0,False,177.0,BLR-HYD,VALID
SJ077,SpiceJet,BLR,MAA,2026-04-17 17:32:41.701,2026-04-17 19:40:41.701,02:08:00,128.0,False,128.0,BLR-MAA,VALID
AI126,Air India,MAA,HYD,2026-04-17 17:26:41.702,2026-04-17 20:48:41.702,03:22:00,202.0,False,202.0,MAA-HYD,VALID
SJ033,SpiceJet,HYD,DEL,2026-04-17 17:26:41.701,2026-04-17 18:51:41.701,01:25:00,85.0,False,85.0,HYD-DEL,VALID
SJ180,SpiceJet,HYD,CCU,2026-04-17 17:12:41.703,2026-04-17 22:00:41.703,04:48:00,288.0,False,288.0,HYD-CCU,VALID
6F183,IndiGo,MAA,HYD,2026-04-17 17:08:41.703,2026-04-17 19:52:41.703,02:44:00,164.0,False,164.0,MAA-HYD,VALID
AI145,Unknown,DEL,BOM,2026-04-17 17:06:41.702,2026-04-17 21:31:41.702,04:25:00,265.0,False,265.0,DEL-BOM,VALID
6F089,IndiGo,DEL,HYD,2026-04-17 17:06:41.702,2026-04-17 19:10:41.702,02:04:00,124.0,False,124.0,DEL-HYD,VALID
6F207,IndiGo,BOM,HYD,2026-04-17 16:59:41.703,2026-04-17 21:00:41.703,04:01:00,241.0,False,241.0,BOM-HYD,VALID
AI229,Air India,HYD,MAA,2026-04-17 16:48:41.703,2026-04-17 18:40:41.703,01:52:00,112.0,False,112.0,HYD-MAA,VALID
6F223,IndiGo,MAA,BLR,2026-04-17 16:47:41.704,2026-04-17 17:21:41.704,00:34:00,34.0,False,34.0,MAA-BLR,VALID
6F116,IndiGo,MAA,CCU,2026-04-17 16:43:41.702,2026-04-17 19:02:41.702,02:19:00,139.0,False,139.0,MAA-CCU,VALID
SJ240,SpiceJet,BOM,HYD,2026-04-17 16:42:41.704,2026-04-17 20:21:41.704,03:39:00,219.0,False,219.0,BOM-HYD,VALID
SJ184,SpiceJet,CCU,DEL,2026-04-17 16:32:41.703,2026-04-17 21:00:41.703,04:28:00,268.0,False,268.0,CCU-DEL,VALID
AI087,Air India,MAA,DEL,2026-04-17 16:32:41.702,2026-04-17 20:30:41.702,03:58:00,238.0,False,238.0,MAA-DEL,VALID
UK148,Vistara,HYD,BOM,2026-04-17 16:31:41.703,2026-04-17 18:43:41.703,02:12:00,132.0,False,132.0,HYD-BOM,VALID
AI210,Air India,BLR,BOM,2026-04-17 16:13:41.703,2026-04-17 18:50:41.703,02:37:00,157.0,False,157.0,BLR-BOM,VALID
6F093,IndiGo,CCU,DEL,2026-04-17 16:09:41.702,2026-04-17 20:00:41.702,03:51:00,231.0,False,231.0,CCU-DEL,VALID
SJ080,SpiceJet,CCU,MAA,2026-04-17 16:04:41.702,2026-04-17 17:59:41.702,01:55:00,115.0,False,115.0,CCU-MAA,VALID
SJ005,SpiceJet,DEL,MAA,2026-04-17 16:03:41.701,2026-04-17 17:24:41.701,01:21:00,81.0,False,81.0,DEL-MAA,VALID
6F040,IndiGo,HYD,CCU,2026-04-17 15:52:41.701,2026-04-17 20:33:41.701,04:41:00,281.0,False,281.0,HYD-CCU,VALID
AI212,Air India,DEL,CCU,2026-04-17 15:31:41.703,2026-04-17 20:13:41.703,04:42:00,282.0,False,282.0,DEL-CCU,VALID
AI154,Air India,HYD,MAA,2026-04-17 15:25:41.703,2026-04-17 19:16:41.703,03:51:00,231.0,False,231.0,HYD-MAA,VALID
6F239,IndiGo,CCU,BOM,2026-04-17 15:24:41.704,2026-04-17 17:37:41.704,02:13:00,133.0,False,133.0,CCU-BOM,VALID
UK199,Vistara,BOM,CCU,2026-04-17 15:24:41.703,2026-04-17 18:55:41.703,03:31:00,211.0,False,211.0,BOM-CCU,VALID
6F218,IndiGo,BLR,BOM,2026-04-17 15:16:41.704,2026-04-17 19:03:41.704,03:47:00,227.0,False,227.0,BLR-BOM,VALID
6F011,IndiGo,MAA,BLR,2026-04-17 15:16:41.701,2026-04-17 17:16:42.000,02:00:00.299000,120.0,False,120.0,MAA-BLR,VALID
UK106,Vistara,BOM,CCU,2026-04-17 15:12:41.702,2026-04-17 17:23:41.702,02:11:00,131.0,False,131.0,BOM-CCU,VALID
UK030,Vistara,CCU,DEL,2026-04-17 15:11:41.701,2026-04-17 19:38:41.701,04:27:00,267.0,False,267.0,CCU-DEL,VALID
6F090,IndiGo,HYD,BLR,2026-04-17 15:10:41.702,2026-04-17 19:22:41.702,04:12:00,252.0,False,252.0,HYD-BLR,VALID
AI184,Air India,BOM,CCU,2026-04-17 15:03:41.703,2026-04-17 17:03:42.000,02:00:00.297000,120.0,False,120.0,BOM-CCU,VALID
SJ232,SpiceJet,MAA,BLR,2026-04-17 15:02:41.704,2026-04-17 19:22:41.704,04:20:00,260.0,False,260.0,MAA-BLR,VALID
AI153,Air India,BOM,CCU,2026-04-17 15:02:41.703,2026-04-17 16:30:41.703,01:28:00,88.0,False,88.0,BOM-CCU,VALID
UK101,Vistara,DEL,HYD,2026-04-17 15:00:41.702,2026-04-17 17:43:41.702,02:43:00,163.0,False,163.0,DEL-HYD,VALID
6F200,IndiGo,HYD,DEL,2026-04-17 14:54:41.703,2026-04-17 19:41:41.703,04:47:00,287.0,False,287.0,HYD-DEL,VALID
6F162,IndiGo,CCU,BOM,2026-04-17 14:50:41.703,2026-04-17 17:44:41.703,02:54:00,174.0,False,174.0,CCU-BOM,VALID
SJ197,SpiceJet,HYD,BLR,2026-04-17 14:49:41.703,2026-04-17 17:33:41.703,02:44:00,164.0,False,164.0,HYD-BLR,VALID
AI174,Air India,DEL,CCU,2026-04-17 14:45:41.703,2026-04-17 17:01:41.703,02:16:00,136.0,False,136.0,DEL-CCU,VALID
UK090,Vistara,HYD,MAA,2026-04-17 14:44:41.702,2026-04-17 17:24:41.702,02:40:00,160.0,False,160.0,HYD-MAA,VALID
UK124,Vistara,MAA,BLR,2026-04-17 14:35:41.702,2026-04-17 17:09:41.702,02:34:00,154.0,False,154.0,MAA-BLR,VALID
AI239,Air India,BOM,HYD,2026-04-17 14:33:41.704,2026-04-17 17:47:41.704,03:14:00,194.0,False,194.0,BOM-HYD,VALID
UK002,Vistara,CCU,MAA,2026-04-17 14:28:41.700,2026-04-17 19:20:41.700,04:52:00,292.0,False,292.0,CCU-MAA,VALID
SJ055,SpiceJet,HYD,MAA,2026-04-17 14:17:41.701,2026-04-17 17:56:41.701,03:39:00,219.0,False,219.0,HYD-MAA,VALID
UK132,Vistara,BOM,DEL,2026-04-17 14:12:41.702,2026-04-17 16:19:41.702,02:07:00,127.0,False,127.0,BOM-DEL,VALID
6F002,IndiGo,BLR,MAA,2026-04-17 14:11:41.700,2026-04-17 17:34:41.700,03:23:00,203.0,False,203.0,BLR-MAA,VALID
UK005,Vistara,BOM,MAA,2026-04-17 14:02:41.701,2026-04-17 18:14:41.701,04:12:00,252.0,False,252.0,BOM-MAA,VALID
6F258,UNKNOWN,BOM,DEL,2026-04-17 13:54:41.703,2026-04-17 16:49:41.703,02:55:00,175.0,False,175.0,BOM-DEL,VALID
SJ244,SpiceJet,BLR,DEL,2026-04-17 13:51:41.704,2026-04-17 15:39:41.704,01:48:00,108.0,False,108.0,BLR-DEL,VALID
AI075,Air India,CCU,DEL,2026-04-17 13:51:41.702,2026-04-17 16:49:41.702,02:58:00,178.0,False,178.0,CCU-DEL,VALID
AI160,Air India,MAA,DEL,2026-04-17 13:41:41.703,2026-04-17 17:01:41.703,03:20:00,200.0,False,200.0,MAA-DEL,VALID
UK091,Vistara,CCU,BOM,2026-04-17 13:37:41.702,2026-04-17 17:31:41.702,03:54:00,234.0,False,234.0,CCU-BOM,VALID
UK195,Vistara,HYD,BOM,2026-04-17 13:35:41.703,2026-04-17 16:35:41.703,03:00:00,180.0,False,180.0,HYD-BOM,VALID
6F044,IndiGo,DEL,HYD,2026-04-17 13:25:41.701,2026-04-17 17:36:41.701,04:11:00,251.0,False,251.0,DEL-HYD,VALID
6F248,IndiGo,DEL,HYD,2026-04-17 13:25:41.701,2026-04-17 17:36:41.701,04:11:00,251.0,False,251.0,DEL-HYD,VALID
6F204,IndiGo,DEL,CCU,2026-04-17 13:23:41.703,2026-04-17 16:04:41.703,02:41:00,161.0,False,161.0,DEL-CCU,VALID
SJ092,SpiceJet,BLR,MAA,2026-04-17 13:19:41.702,2026-04-17 17:56:41.702,04:37:00,277.0,False,277.0,BLR-MAA,VALID
AI119,Air India,MAA,BLR,2026-04-17 13:15:41.702,2026-04-17 15:57:41.702,02:42:00,162.0,False,162.0,MAA-BLR,VALID
AI151,Air India,MAA,HYD,2026-04-17 13:14:41.703,2026-04-17 14:10:41.703,00:56:00,56.0,False,56.0,MAA-HYD,VALID
UK107,Vistara,HYD,BOM,2026-04-17 13:09:41.702,2026-04-17 14:25:41.702,01:16:00,76.0,False,76.0,HYD-BOM,VALID
SJ019,SpiceJet,BLR,DEL,2026-04-17 13:07:41.701,2026-04-17 15:56:41.701,02:49:00,169.0,False,169.0,BLR-DEL,VALID
AI052,Air India,CCU,MAA,2026-04-17 13:06:41.701,2026-04-17 15:42:41.701,02:36:00,156.0,False,156.0,CCU-MAA,VALID
SJ177,SpiceJet,BOM,CCU,2026-04-17 13:04:41.703,2026-04-17 17:37:41.703,04:33:00,273.0,False,273.0,BOM-CCU,VALID
6F215,IndiGo,DEL,BLR,2026-04-17 13:00:41.703,2026-04-17 17:30:41.703,04:30:00,270.0,False,270.0,DEL-BLR,VALID
AI223,Air India,BOM,CCU,2026-04-17 12:53:41.703,2026-04-17 14:42:41.703,01:49:00,109.0,False,109.0,BOM-CCU,VALID
SJ069,SpiceJet,HYD,BLR,2026-04-17 12:53:41.701,2026-04-17 14:17:41.701,01:24:00,84.0,False,84.0,HYD-BLR,VALID
6F198,IndiGo,HYD,BLR,2026-04-17 12:40:41.703,2026-04-17 17:39:41.703,04:59:00,299.0,False,299.0,HYD-BLR,VALID
AI093,Air India,BOM,BLR,2026-04-17 12:35:41.702,2026-04-17 17:28:41.702,04:53:00,293.0,False,293.0,BOM-BLR,VALID
UK062,Vistara,HYD,DEL,2026-04-17 12:33:41.701,2026-04-17 15:35:41.701,03:02:00,182.0,False,182.0,HYD-DEL,VALID
6F057,IndiGo,MAA,DEL,2026-04-17 12:32:41.701,2026-04-17 15:50:41.701,03:18:00,198.0,False,198.0,MAA-DEL,VALID
UK064,Vistara,BOM,DEL,2026-04-17 12:25:41.701,2026-04-17 14:55:41.701,02:30:00,150.0,False,150.0,BOM-DEL,VALID
